filepath,emotion
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_13/03-01-08-02-02-01-13.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1077_ITH_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_haze_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1047_ITH_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1048_DFA_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_disgust/YAF_bought_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1004_DFA_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1080_TIE_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1010_ITS_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1036_ITS_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1073_TAI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1029_IEO_DIS_HI.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1001_IEO_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_03/03-01-08-01-01-01-03.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_TSI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/YAF_sad/YAF_third_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1080_IEO_FEA_MD.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1087_IWL_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-01-10.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_peg_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1045_IEO_ANG_MD.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_18/03-01-02-01-02-02-18.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1036_MTI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/YAF_disgust/YAF_laud_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_17/03-01-02-02-01-02-17.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_sour_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1025_IWL_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-01-05.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1051_ITH_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1043_TSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1060_TAI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-01-24.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-02-06.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1061_ITS_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1020_ITS_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-02-16.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_20/03-01-06-01-02-01-20.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1064_TSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1080_MTI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-02-02-02-02-05.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1041_ITH_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1091_IEO_ANG_HI.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_reach_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1073_IEO_FEA_MD.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_lean_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_nag_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-02-23.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1018_IEO_FEA_HI.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_16/03-01-02-01-01-01-16.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1091_TIE_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-08-01-02-01-19.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1040_IWL_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_03/03-01-02-02-01-02-03.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_haze_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_keep_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1052_IWW_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1004_ITH_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1023_DFA_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_05/03-01-08-02-02-02-05.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_ITH_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1067_IWW_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_met_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_reach_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1087_TIE_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1012_ITS_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1024_IWL_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_food_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1061_MTI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_sour_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1058_IWL_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1088_IWL_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_such_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_pain_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_bite_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1062_WSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-01-10.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_soup_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1073_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1063_IOM_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1044_TIE_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_10/03-01-05-02-02-01-10.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1038_ITS_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1049_ITH_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-02-05.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_hole_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1005_IEO_ANG_HI.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1065_IWL_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-02-15.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_03/03-01-02-02-01-01-03.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_sure_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_shout_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1067_WSI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-02-04.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-02-15.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1039_MTI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1040_ITH_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-02-16.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1075_ITH_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_02/03-01-02-02-01-01-02.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_24/03-01-02-02-01-02-24.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1009_IOM_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_24/03-01-08-02-02-02-24.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1028_IEO_FEA_LO.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_room_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_wire_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1056_ITH_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_sell_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1091_IEO_SAD_MD.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1041_IOM_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1022_IEO_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1046_IEO_FEA_HI.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1077_IWL_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_04/03-01-02-01-01-01-04.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1080_IWL_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_numb_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-06-02-02-01-15.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_jar_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_bath_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_tool_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/TESS/YAF_sad/YAF_bar_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_hire_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_beg_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1082_IWW_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1036_IWW_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_21/03-01-06-02-02-02-21.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1069_DFA_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-08-01-01-02-15.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1058_IWW_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_06/03-01-08-02-02-01-06.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1065_DFA_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-02-01-01-02-15.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_home_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1004_ITS_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-01-23.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_pool_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1072_TIE_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_01/03-01-05-01-01-02-01.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1004_WSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1081_WSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1031_TAI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1031_IEO_ANG_MD.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_join_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-01-23.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1017_TAI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1029_TAI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_10/03-01-08-01-02-01-10.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/YAF_disgust/YAF_kill_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-01-16.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_neat_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1072_IOM_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1002_TSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_keen_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/YAF_sad/YAF_pass_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1011_IWL_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_late_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1091_TSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1009_ITH_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_yes_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1024_DFA_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_cab_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1086_DFA_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_talk_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_19/03-01-02-01-01-01-19.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1009_WSI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_02/03-01-04-02-02-01-02.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1007_ITS_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1007_IWW_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_death_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-01-09.wav,calm
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_15/03-01-08-02-01-02-15.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1076_IWL_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1023_WSI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1089_DFA_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1019_TSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1046_TSI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1075_IOM_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_witch_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_road_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/TESS/OAF_neutral/OAF_third_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1058_IOM_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1090_TSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1057_IWL_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_date_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1026_MTI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_wag_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_04/03-01-02-02-02-02-04.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1013_TSI_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1060_IOM_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_08/03-01-08-02-01-01-08.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav,surprise
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_09/03-01-02-01-01-02-09.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1047_ITS_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_love_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_note_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Fear/OAF_dab_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1011_ITS_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1042_WSI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1065_IOM_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/YAF_sad/YAF_near_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_03/03-01-04-02-02-01-03.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_should_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1091_IOM_DIS_XX.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1043_TSI_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1064_IOM_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1088_IWL_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav,calm
/Users/priyanshuparashar/speech/dataset/TESS/YAF_happy/YAF_mood_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1079_TSI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/CREMA-D/1062_WSI_FEA_XX.wav,fear
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_05/03-01-02-01-02-01-05.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1032_IOM_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_merge_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1029_MTI_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Sad/OAF_fat_sad.wav,sad
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_17/03-01-08-01-01-01-17.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1065_ITH_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_lid_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1090_IEO_DIS_HI.wav,disgust
/Users/priyanshuparashar/speech/dataset/CREMA-D/1054_IWL_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1003_IEO_ANG_HI.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/OAF_happy/OAF_moon_happy.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/OAF_Pleasant_surprise/OAF_gin_ps.wav,surprise
/Users/priyanshuparashar/speech/dataset/CREMA-D/1059_IEO_FEA_HI.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1079_ITH_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1037_IEO_HAP_MD.wav,happy
/Users/priyanshuparashar/speech/dataset/CREMA-D/1033_MTI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/TESS/YAF_neutral/YAF_pearl_neutral.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1070_MTI_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1034_IWL_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/CREMA-D/1012_DFA_HAP_XX.wav,happy
/Users/priyanshuparashar/speech/dataset/TESS/YAF_fear/YAF_wire_fear.wav,fear
/Users/priyanshuparashar/speech/dataset/CREMA-D/1075_TIE_SAD_XX.wav,sad
/Users/priyanshuparashar/speech/dataset/CREMA-D/1074_MTI_ANG_XX.wav,angry
/Users/priyanshuparashar/speech/dataset/RAVDESS/Actor_01/03-01-02-02-02-02-01.wav,calm
/Users/priyanshuparashar/speech/dataset/CREMA-D/1056_ITH_NEU_XX.wav,neutral
/Users/priyanshuparashar/speech/dataset/TESS/OAF_disgust/OAF_week_disgust.wav,disgust
/Users/priyanshuparashar/speech/dataset/RAVDESS/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-01-15.wav,surprise
